row_idx,symbol,tf_profile,candidate_type,mfe_pct,mae_pct,atr,atr_pct,bb_width,bias_above_threshold,bias_abs_score,bias_dir,bias_score,body_ratio,close_position,cmf_score,dist_to_high_pct,dist_to_low_pct,ema_slope_pct,engulfing_strength,flow_abs_change,flow_pct_change,flow_scale,flow_slope,higher_highs_ratio,is_bear,is_bull,is_hidden,label_value,lower_lows_ratio,macd_pct,n_past_bars,price_accel,price_flow_ratio,price_max,price_min,price_move_pct,price_range,price_range_pct,pv_correlation,range_contraction,regime_bearish,regime_bullish,regime_confirmed,regime_score,regime_trend,return_3bar,return_6bar,return_full,return_last,return_mean,return_std,roc_10,roc_5,row_atr_pct,rsi,rsi_momentum,strength,strength_atr_ratio,strength_sq,tf_15m,tf_1d,tf_1h,tf_4h,tf_ordinal,up_bars_ratio,vol_avg,vol_median_ratio,vol_ratio_entry,vol_ratio_row,vol_std,vol_std_pct,vol_trend,volatility_pct,wick_lower,wick_upper
51,BTCUSDT,4h,bear,0.0,0.0,2933.4299999999976,-97.10403509793798,10.59651351191307,1.0,16.5,-1,-16.5,0.33742946708463767,0.897374996688946,62.8,1.1474553698798673,10.033595376612755,2.527793474150202,0.17767653758542096,0.0207103015,0.0400566485,78547.8570215765,-0.030729,0.4,1.0,0.0,0.0,1,0.6,-99.30198013384032,11,-112.6333333333314,0.9366725326274696,102456.0,91130.3,0.0375199624,11325.699999999997,-88.81894925350737,0.4902767339440607,0.8706128539516326,0.0,0.0,0.0,30.9,0,2.521186161916628,7.757421150278283,1.7145949940855258,-538.1999999999971,170.75,2120.447714385911,2.5119520380198184,6.3215392705657765,-97.5042447288006,55.56998114524685,36.008402041169084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.4,59632.78800000001,1.0,0.7400446713978893,1.0202156489,41840.11609942895,0.7016293804580954,1.425948534134321,2.185571489618813,0.2712852664576784,0.3912852664576839
52,BTCUSDT,4h,bear,0.0,0.0,1568.4199999999996,-98.40375911766172,3.581528843017032,1.0,60.8,1,60.8,0.1867742371050513,0.587610304741161,66.2,1.888209605209179,2.6904925954460346,0.5038614191232342,0.5539647577092524,0.8636861175,1.6061538108,30037.3146538395,0.035449,0.5,1.0,0.0,0.0,1,0.2,-99.76492265340347,11,-113.93333333332946,0.014241605782818816,100112.4,95613.5,0.0228742094,4498.899999999994,-95.42129779934479,-0.007489373049714592,0.9727711218297805,0.0,0.0,0.0,11.1,0,1.604879163560143,2.408644019923686,1.7647265963220367,553.3000000000029,170.39000000000087,974.4123601774879,0.9778471126019468,1.804898922552015,-98.44088329785542,59.59997746351913,21.45183378016585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.7,30267.74381818182,4.698924203499298,3.255197202403127,3.0339052605,24857.846385748617,0.8212652563425134,1.3905916266451488,0.998208186242393,0.18694301917364434,0.6262827437213043
53,BTCUSDT,4h,bull,0.0,0.0,1304.7600000000007,-98.64268334167292,4.541963138385671,1.0,3.1,-1,-3.1,0.6672476508032708,0.2819977831388143,61.7,3.4366713513974676,1.3497642203772267,-1.032009750576014,0.31333404505177687,0.5854277419,0.896797859,33934.4494299026,-0.016646,0.7,0.0,1.0,0.0,0,0.5,-100.3362107833083,11,143.5666666666657,0.018028306644275755,99431.5,94830.4,0.0161677468,4601.100000000006,-95.21356442822531,0.46556563280401697,1.0,0.0,0.0,0.0,9.7,0,-1.9679249747087544,-2.0163883795197357,-0.7207789659367737,880.3999999999942,-69.79000000000087,1134.4843463490859,-1.0669523674260086,-2.0402527259757526,-98.77103466170738,45.073067419696365,-16.17972099828902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.5,33050.495727272726,1.753772968162299,1.1514497789694822,1.2726771021,28545.3110430877,0.8636878332669781,2.1337714028276604,1.1624199392683194,0.31600484995453026,0.01674749924219894
54,BTCUSDT,4h,bear,0.0,0.0,2541.4,-97.21677382755476,7.692479501005504,1.0,12.9,-1,-12.9,0.1616505165885861,0.873146636961046,36.9,1.6087822646266126,11.073437789189294,3.218200879192748,0.2526326346404537,0.1679616175,0.1578259308,114396.6376663904,-0.019843,0.7,1.0,0.0,0.0,1,0.2,-98.43258768881977,11,-550.1666666666619,0.14615495301012882,92780.3,81200.0,0.0230670415,11580.300000000003,-87.31777994618409,0.3787554594858264,0.4509641373712254,0.0,0.0,0.0,11.2,0,0.8228244343081982,1.7083325907576021,10.086563385375854,-251.89999999999418,836.6300000000003,1903.4876452624196,3.5682972779540254,3.3955517106279247,-97.15826909859852,78.84234839866244,-13.405005670932184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.6,55993.34981818182,0.6326282822371602,0.5754053669698126,0.5295522472,33064.58181004196,0.5905090857647782,0.7923262837791782,2.2521978059895424,0.05730603863184415,0.7810434447795698
55,BTCUSDT,4h,bull,0.0,0.0,2649.0100000000007,-96.95370780314748,6.827347237444243,1.0,6.8,-1,-6.8,0.44000180242425996,0.28831460948864945,36.4,6.694917690622542,2.71221329714749,-1.881296701825784,2.0934753090831046,0.2596735322,0.3874448172,112944.8139243909,-0.015823,0.5,0.0,1.0,0.0,0,0.5,-100.62705256126878,11,-796.0,0.10807196106659375,92780.3,84600.0,0.0418719212,8180.300000000003,-90.59286901222997,0.4252251899002106,0.8608852976052224,0.0,0.0,0.0,20.6,0,-1.7290382366070167,-4.766989408758832,-3.1400928516690194,-2929.300000000003,-281.9100000000006,1533.6720621871318,-1.533303288545469,-4.775227991484811,-97.16867405552235,38.3841380503844,-18.75025033970244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.5,60628.87990909091,2.6022760255622175,2.1859265782036648,2.1534219105,32739.518180281073,0.539998730462642,1.3640787286108906,1.7083863442537697,0.35425146822476244,0.2057467293509776
56,BTCUSDT,4h,bull,0.0,0.0,2617.1699999999996,-96.70740728625957,8.81504472762806,1.0,16.6,1,16.6,0.27608173076923165,0.30700318898959433,36.1,8.311086396952438,3.681878454984872,-3.0320595776811947,1.965347593582894,0.0702134191,0.0755068883,284462.3324372899,0.000627,0.3,0.0,1.0,0.0,1,0.7,-101.37544692250601,11,1483.100000000001,1.2586329954579967,86092.8,76560.0,0.095035461,9532.800000000003,-88.00703514806268,0.36965587357626983,0.7837676233635446,0.0,0.0,0.0,45.5,0,0.5687202592200371,-3.392174783902301,-6.475460082997901,918.8000000000029,-550.35,1582.1660660485522,-4.268190604657318,-4.852274713251814,-97.37012276283046,28.903932106195214,1.588952794137441,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.4,63350.81263636364,1.3760457084572015,1.2349601803701624,1.766863322,31757.497082035687,0.5012958123256456,1.6754511973476425,1.9118105851728786,0.6033052884615393,0.12061298076922902
57,BTCUSDT,4h,bull,0.0,0.0,1645.4600000000005,-97.94773871603022,5.49461329740593,1.0,7.0,-1,-7.0,0.6252611160847511,0.0598874247316519,32.0,5.374423625462884,0.34236366879152486,-1.4449072173229005,0.43576145167160846,0.1867092592,0.2171844001,164586.9432352127,-0.012925,0.5,0.0,1.0,0.0,1,0.6,-100.55259381800981,11,-139.83333333333334,0.20107486485995973,84487.0,79903.4,0.0436703239,4583.600000000006,-94.28321270574558,0.4290678385231509,0.960751374465487,0.0,0.0,0.0,3.2,0,-3.3296559540387944,-4.140089693175694,-2.339028139472002,-838.1000000000058,-192.03000000000029,961.110519775026,-2.7001476889769656,-4.0212073438029465,-97.76452470960564,37.32157240760055,-37.32157240760055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.4,48360.67272727273,1.568739547371466,1.203407742654907,0.9753274562,31633.686668537455,0.6541200708049253,0.7872425224298176,1.164671894745046,0.20478961504028514,0.16994926887496375
58,BTCUSDT,4h,bull,0.0,0.0,1001.9299999999988,-98.7861514678659,3.735992744800605,1.0,4.7,1,4.7,0.3487456631972252,0.19187640169449324,32.0,3.14314236700039,0.7462903554086666,-1.3406544232894284,2.423273064441373,0.0222728448,0.0212854131,130861.4983035397,-0.003686,0.4,0.0,1.0,0.0,1,0.4,-100.38343074393133,11,450.4666666666696,1.1889860619529633,85136.0,81925.6,0.0253080595,3210.399999999994,-96.11056727759095,0.42996004030899665,1.0,0.0,0.0,0.0,7.7,0,-0.8866474543707903,-2.081121383127754,-1.4981443249758275,-522.6999999999971,-125.53999999999942,717.7703272403159,-1.8002541199312792,-2.0184705966145087,-98.84474702972284,34.913233668221025,-9.424900567759778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.4,21575.41036363636,1.5305120134691215,1.1450222537429544,0.8741617447,14323.594202510174,0.6638851340993009,2.562030934109854,0.8567370889816333,0.41099546303709955,0.24025887376567526
59,BTCUSDT,4h,bull,0.0,0.0,1608.639999999998,-97.8575490683114,14.666739323733143,1.0,30.6,1,30.6,0.7401660463784696,0.06718808592703764,35.9,11.59553087804208,0.8351967993223676,-5.839351855982694,3.5883414295627953,0.087251475,0.110517142,184984.5591352618,0.015083,0.2,0.0,1.0,0.0,1,0.6,-102.21570566820732,11,113.09999999999611,0.7485520255242526,83790.5,74457.0,0.0827278305,9333.5,-87.56927232263556,0.7212625989224242,0.9093051909787325,0.0,0.0,0.0,23.2,0,-4.217247097844106,-9.329779821543507,-9.073173449072602,-2585.5,-749.2299999999989,1171.1059474322162,-9.339195133466225,-8.986101380164694,-98.16758807790197,9.941507961119484,-9.941507961119484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.2,48339.34827272727,4.076664089586974,2.496461812417221,2.612048931,43273.21223180433,0.8951964347483514,5.054314701348498,1.456392315793906,0.1795304895505313,0.08030346407099914
60,BTCUSDT,4h,bear,0.0,0.0,2378.1699999999996,-97.12044122632828,13.17406086555023,1.0,2.4,1,2.4,0.18834137668275847,0.8922842119335151,37.4,1.1707511987213568,9.698140165641497,4.1506873918666605,0.05868735036308715,0.0749612074,0.0805471582,364543.3199369682,-0.007991,0.5,1.0,0.0,0.0,0,0.5,-98.89183790823405,11,581.299999999998,0.6937157988934026,83554.9,74578.5,0.0558768362,8976.399999999994,-89.13110863563715,0.5048583910195278,0.9583908916714942,0.0,0.0,0.0,17.7,0,6.927196080665367,10.05863539445629,3.9514856145986132,296.6000000000058,313.93999999999943,2150.404157982086,3.299949843464082,6.357386988515347,-97.29268001577542,59.901346083489976,26.239078714931956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.5,76784.166,0.6915166599571014,0.6764989542244947,0.5794050504,44525.49294734064,0.5798785774054073,1.6957501797581715,2.788180048891046,0.19767589535178479,0.6139827279654567
61,BTCUSDT,4h,bear,0.0,0.0,1312.499999999997,-98.46291316894019,4.864585684822801,1.0,5.7,-1,-5.7,0.10698333924140994,0.8685081442860582,33.8,0.8328961175236063,5.501306962974066,1.9572039296673547,0.43600115573535453,0.2349426622,0.2745655696,276455.590825225,-0.015966,0.8,1.0,0.0,0.0,1,0.2,-99.24908489317652,11,-446.3666666666686,0.11093966532025457,86100.0,80691.3,0.0304602124,5408.699999999997,-93.66579691950233,0.29740374352766524,0.5250799637620873,0.0,0.0,0.0,33.3,0,0.5854511271995646,2.0354805019752655,4.010153891878588,151.0,329.2199999999997,679.9772443904936,3.518264156524635,2.2816348042738763,-98.41981618198172,79.40514469453382,8.101460907016445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.6,37826.66127272727,1.568053806790991,0.9052831216877589,0.821558598,23195.951044063084,0.6132169814518413,0.6265991263590603,0.8178683281518005,0.3887982984757137,0.5042183622828763
62,BTCUSDT,4h,bull,0.0,0.0,1106.1200000000013,-98.6777440409305,3.6606724141237446,1.0,15.5,1,15.5,0.053298896454559784,0.17463229854103307,33.1,3.3339708800535535,0.7054055992540773,-1.2006706313322129,0.1312897628686923,0.1980540047,0.2659606289,343447.8965455923,0.004631,0.5,0.0,1.0,0.0,1,0.6,-100.38246492701653,11,240.90000000000387,0.4278005360047192,86443.0,83063.9,0.1137780996,3379.100000000006,-95.96062352069237,0.21324449701041376,1.0,0.0,0.0,0.0,11.0,0,-0.3580506607142501,-2.3774875629147916,-1.4577431191579842,45.30000000000291,-123.75,624.7475957003257,-0.4763581680435458,-2.215447700916317,-98.63200974080306,38.19021625026255,-36.061356811379014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.4,31392.62718181818,1.0,0.8139958102901284,0.7895374253,18564.735239333997,0.5913724624515091,1.0372262950026279,0.7376248185505717,0.6394693590044727,0.3072317445409676
63,BTCUSDT,4h,bull,0.0,0.0,504.6400000000023,-99.39984253953756,1.739715370924444,1.0,8.3,1,8.3,0.7661574618096357,0.10858823529412107,33.5,1.8022325134447854,0.2195407958175526,-0.3969239903807937,1.7148869016307338,0.0458787292,0.0486659161,342834.6251303262,-0.00048,0.6,0.0,1.0,0.0,1,0.4,-100.11542582613393,11,-214.83333333332848,0.20683355840070516,85600.0,83900.0,0.0100657446,1700.0,-97.97822669073766,0.40899273566804606,0.8427647058823512,0.0,0.0,0.0,3.3,0,-1.2124544448438963,-1.246912666786457,-0.5258544099014422,-651.8999999999942,-44.45,309.88693726727,-0.39847905142084805,-1.140095209765993,-99.44007073148437,39.419185908117264,-33.616172004195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.4,11958.776636363636,1.8297641864411958,1.963217117761886,1.5775405882,5734.13573008406,0.4794918330231199,1.2785811430676604,0.36570102632632956,0.21692126909518897,0.016921269095175297
64,BTCUSDT,4h,bear,0.0,0.0,1682.8399999999995,-98.19322033534357,10.233974692204294,1.0,45.8,-1,-45.8,0.09476765459202138,0.7809321560299542,29.8,1.893917026249647,6.751427684901168,3.452961888733962,0.4205786832004584,0.7300449081,0.7391333625,110400.2422939895,-0.060093,0.8,1.0,0.0,0.0,0,0.1,-98.77998773258105,11,-2.0,0.13242941391360558,94904.3,86852.0,0.097882998,8052.300000000003,-91.35465528884919,0.4899737309596538,0.4849546092420797,0.0,0.0,0.0,45.3,0,-1.0225020589251053,1.952682023372209,6.487435117645717,-284.8999999999942,567.4300000000003,979.9510929406397,5.707913881354204,-0.2832827828090296,-98.28977666718156,84.78391466928224,-13.876059719796615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.7,49288.77390909091,2.430465136237267,1.7616667470802079,2.0111480164,32827.22355128684,0.6660182623295511,1.07254069993987,1.082963089282342,0.41323221235405705,0.49200013305392154
65,BTCUSDT,4h,bull,0.0,0.0,753.5399999999994,-99.1966515955774,1.231242015024853,1.0,61.9,1,61.9,0.08273034249878915,0.4262352257314451,2.2,1.5784665015634407,1.1726025294269975,-0.27220117661657556,0.1487424111014685,1.3202084106,1.3354230429,12783.5829717218,0.070172,0.5,0.0,1.0,0.0,1,0.6,-100.08799759147348,11,38.73333333333236,0.07854198005461228,95280.5,92700.0,0.10488677,2580.5,-97.24893096900956,-0.03955838840997032,0.704475876768066,0.0,0.0,0.0,8.9,0,-0.6240140524998172,-0.24216293939227593,-0.3142548642019517,102.79999999998836,-29.570000000001166,358.6988431973373,-0.5566922873045383,-0.07584869038501907,-99.21496261113893,44.4247520645572,-2.0365726168074545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.4,15158.108545454546,2.802153299648986,2.259067870988989,1.6977273308,8062.355921533934,0.5318840340374518,1.087171614216892,0.38062447046820086,0.8015758160475942,0.11569384145361665
66,BTCUSDT,4h,bear,0.0,0.0,1588.8300000000004,-98.46634181938929,10.031503284331556,1.0,8.5,1,8.5,0.5810190894292865,0.9103818822577843,66.3,0.7486674375997909,7.605306696886211,3.728317595305646,1.456895485466907,0.0671801045,0.0882706544,131864.8673006576,-0.011075,0.8,1.0,0.0,0.0,0,0.2,-98.67773230093867,11,218.16666666666666,0.7533127680001281,104373.0,95718.5,0.066495411,8654.5,-91.646025865514,0.3901345170472328,0.6150441966606961,0.0,0.0,0.0,34.7,0,0.3577514262104876,4.254411300012671,6.9237993993126095,1177.8999999999942,670.8399999999995,1020.9982470329933,7.774076563127428,2.8458028726069795,-98.67507016861148,84.03758727066081,2.127893156385369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.8,43581.25390909091,0.8895399239688391,0.7135093465843018,0.8498253329,18902.539086042663,0.4337309597716658,1.237319061670375,1.0277284117528254,0.03640309771617561,0.3825778128545379
67,BTCUSDT,4h,bull,0.0,0.0,1525.2800000000002,-98.50187795640628,3.5021286634399504,1.0,49.3,1,49.3,0.2831386490604364,0.21885788123662064,65.2,3.978183489698744,1.1145946285732276,-1.1293007335712093,0.5468813864137975,0.1492945489,0.1028066683,79869.7424797789,0.025466,0.4,0.0,1.0,0.0,1,0.6,-100.45114982916847,11,-343.6999999999971,0.7661571024691385,105863.1,100678.0,0.0787660591,5185.100000000006,-94.90722188172803,0.18713119778735127,1.0,0.0,0.0,0.0,16.1,0,-1.8246932889510763,-2.1714628331925607,-2.0539155229836514,-668.8999999999942,-213.5,717.5566566868135,-1.466302905604383,-2.1632841328413255,-98.58481167678043,32.245617536506685,-20.10876802405825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.3,34122.837999999996,2.0208054910369726,1.636663603420091,2.0280273036,17335.456594174422,0.5080309144911811,1.937212900704958,0.6926290762315954,0.48027763670221835,0.23658371423734523
68,BTCUSDT,4h,bear,0.0,0.0,1960.05,-98.23635164451514,7.15137234437339,1.0,12.8,1,12.8,0.10454959053684638,0.8609497433126193,64.0,0.7408933730803889,4.587348305366133,2.224999962042044,0.3747553816046706,0.1367536108,0.1468836097,416375.7800790699,-0.006643,0.7,1.0,0.0,0.0,1,0.3,-99.22057884310155,11,211.86666666666375,0.3079575937170888,111959.5,106037.9,0.045233923,5921.600000000006,-94.67175832155348,0.22838549508037578,0.47387530397190003,0.0,0.0,0.0,31.5,0,0.1730601266764073,1.3927624886529049,4.0687885683250515,-114.5,434.51000000000056,1093.5040938296586,4.388823973639817,-0.5546015915043309,-98.36070367774286,78.46968326977775,-5.881496716747236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.5,58467.946454545454,0.6971844405333759,0.590654881762402,0.6918975387,38304.77950688768,0.6551415233416286,0.6471825315151871,1.0108342026567636,0.2507734303912701,0.6446769790718835
69,BTCUSDT,4h,bear,0.0,0.0,1219.070000000001,-98.89267362634467,1.4887392840599112,1.0,16.1,1,16.1,0.26279536975031437,0.8300290405450693,65.7,0.5529047254415173,2.7000317009609294,0.13328393237867983,10.21189591078028,0.145282651,0.182911076,493316.2549620864,-0.00107,0.5,1.0,0.0,0.0,1,0.4,-99.8768063483347,11,363.8000000000029,0.06150313007801941,110700.0,107118.8,0.0112496037,3581.199999999997,-96.74706357359756,0.15112399867291387,0.9108678655199381,0.0,0.0,0.0,6.6,0,0.5510192897851847,0.9323919566754038,1.0420729854923034,549.5,113.54000000000087,530.5054365623624,0.4601823208957293,0.644044802480738,-98.84183789792137,62.27884241034743,11.92622232689532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.7,32982.10009090909,2.5614559202129814,2.3531638611876144,2.5792925785,18369.804025720587,0.5569628366625413,1.3812678247527572,0.4844050743480453,0.44604419783794,0.2911604324117456
70,BTCUSDT,4h,bull,0.0,0.0,1523.9899999999993,-98.52953634741765,3.7888957982030567,1.0,22.4,1,22.4,0.25242402020695126,0.10432574340671608,66.6,5.036564032647589,0.586645516551991,-1.4152313491017634,0.4783817171093045,0.0574851783,0.05999474,449570.104256615,0.002441,0.2,0.0,1.0,0.0,1,0.8,-100.81202431953461,11,4.5,0.5423006883513072,108860.0,103032.1,0.0325351888,5827.899999999994,-94.37679045080041,0.44191555009028144,0.5005233446009717,0.0,0.0,0.0,18.7,0,-0.9154129731466114,-1.2927926855401264,-4.689994482251237,-309.8999999999942,-509.98999999999944,778.582531770254,-3.115193157119815,-2.06685603161373,-98.62248575323923,16.612765957446854,10.892868405538664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.2,38331.054,0.9406753139755917,0.8597691052273179,1.0231099795,13701.765221685042,0.3574586084088646,0.8640718703733687,0.7277681989295364,0.4953963985985544,0.25217958119449435
71,BTCUSDT,4h,bear,0.0,0.0,1124.240000000001,-98.94493135540809,2.886240688820733,1.0,15.4,1,15.4,0.7288435976960543,0.93104208669355,66.4,0.20543169278905118,2.7736563181272587,0.9888777127145297,12.450331125826443,0.0320168798,0.0340763567,503273.9610350873,-0.001099,0.5,1.0,0.0,0.0,1,0.5,-99.78711458053812,11,560.5,1.0404923334705998,106775.0,103600.6,0.0354561879,3174.399999999994,-97.02091198908369,0.32374235279407715,0.7587260584677433,0.0,0.0,0.0,0.9,0,1.3522690955576975,2.0980890401508643,0.9213578283686937,1316.0,97.28000000000029,876.2032549585747,1.6933284215388578,0.7010394625301145,-98.99478839248593,57.271422591640246,23.57376687166436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.5,24743.673181818183,2.3978820766791866,1.7069669765536575,2.0499976428,11992.143676836013,0.4846549495184862,0.9395384657036534,0.8342076031516147,0.14992246344705956,0.12123393885688606
72,BTCUSDT,4h,bull,0.0,0.0,1255.6299999999987,-98.76242132258871,5.200215202877514,1.0,22.6,1,22.6,0.222939530880136,0.20372300030024226,66.4,4.443782981432812,1.136916929663922,-1.8805586578381601,0.15831295843520524,0.0502276084,0.0513365714,477373.0645433628,0.004071,0.3,0.0,1.0,0.0,1,0.7,-100.78477829697646,11,-237.99999999999514,0.6196296408563889,105967.2,100305.1,0.0318096613,5662.099999999991,-94.41930008890327,0.43245766420644066,0.9842991116370261,0.0,0.0,0.0,7.6,0,-2.9016034950545686,-3.3648470255658927,-3.6116214865637644,-414.29999999998836,-380.1599999999991,845.2264432946031,-3.413328306873018,-2.8853387956696888,-98.8910536627044,15.573948636215235,-8.321153514972366,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.3,31783.470090909093,4.111121764822864,2.0032817316008438,2.3271313991,26196.497621610837,0.8242176687026922,2.2672025866018672,0.8088453350384459,0.6205616526791518,0.15649881644071229
73,BTCUSDT,4h,bear,0.0,0.0,1099.8900000000037,-99.00216732787253,5.9651981714597495,1.0,16.4,1,16.4,0.7543380604245503,0.9256575041039414,66.2,0.38619986409975304,4.808673666104498,2.4390316080960783,1.801430374421522,0.034548277,0.0355588687,601551.7849447583,-0.001961,0.8,1.0,0.0,0.0,1,0.3,-99.12342317036749,11,-159.46666666666957,1.0215449401791135,110653.6,104927.4,0.0363249824,5726.200000000012,-94.80512646979575,0.5629299471533452,0.9410429255003309,0.0,0.0,0.0,14.7,0,2.4762862771384104,4.365679767461672,4.600001518308908,1712.7999999999884,484.75,875.3174119521801,4.3635058777192,4.4648856531714864,-99.17739260464646,86.79875502922644,8.417672687642664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.6,23635.585727272726,2.9794666730949415,1.987147242380589,2.4539047846,16240.818049089574,0.6871341474880207,2.689870627946575,0.8209351548036221,0.05817845503391415,0.18748348454153552
74,BTCUSDT,4h,bear,0.0,0.0,1175.559999999999,-98.89877386531722,4.297898223576859,1.0,12.3,1,12.3,0.81600955794504,0.5222550609986464,66.9,2.0139559588234524,2.201590443475005,1.4965430338853691,1.5125492125984217,0.0362696693,0.0387069912,587623.1513459203,-0.004216,0.6,1.0,0.0,0.0,1,0.4,-99.56466507308215,11,-554.2666666666628,0.4094261477908563,108900.0,104399.9,0.0158476543,4500.100000000006,-95.78445359770154,0.47386744397326774,0.6850292215728524,0.0,0.0,0.0,4.1,0,-0.5818864557731727,0.8354933047184354,1.305823727082841,-1844.0999999999913,137.6,893.4482861363588,1.7399177503824235,-0.25573750885316826,-98.99133583949803,60.00872854233343,-1.0477737878098736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.6,21612.398181818182,2.2982224314860034,1.781925387271397,2.078487696,9679.238355127914,0.4478558220933921,2.1011532184810546,0.8312610445542915,0.048674720120359435,0.1353157219346005
75,BTCUSDT,4h,bear,0.0,0.0,872.5699999999968,-99.17626589986087,2.3175968996128002,1.0,18.8,1,18.8,0.21395228215767714,0.8177837325577619,66.7,0.5263923057606644,2.362440360771312,0.8126665007725177,0.1365328920148945,0.0375354825,0.038565127,556898.4545046362,0.00099,0.5,1.0,0.0,0.0,1,0.3,-99.6386609915718,11,-79.79999999999806,0.5747495476787942,106486.2,103426.1,0.0221652893,3060.0999999999913,-97.11116733346802,0.11573102693451691,0.8548413450540837,0.0,0.0,0.0,6.1,0,1.3136614091517296,1.800488395090678,2.076931156665542,165.10000000000582,215.53000000000029,582.9604828421498,1.0452835372135465,1.6563886121843407,-99.07956869060858,73.83390467765133,23.536512515774717,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.7,19752.70209090909,1.8249759642595673,1.77848072827302,1.3635284104,11249.529901530861,0.5695185321864548,0.9525848402133903,0.5584082085616473,0.06301867219917791,0.723029045643145
76,BTCUSDT,4h,bull,0.0,0.0,1638.5500000000043,-98.37614105190343,6.816397314887368,1.0,25.7,1,25.7,0.7209617455960515,0.47883334477786127,67.3,3.008680467807752,2.7642914552047655,-1.9264886712440144,103.75,0.1157003069,0.1162056814,439174.1549817774,0.004936,0.4,0.0,1.0,0.0,1,0.7,-100.735823925554,11,593.4333333333343,0.4319043440467111,103940.6,98115.4,0.0501897386,5825.200000000012,-94.22702807698748,0.5772393109182595,0.8231992034608242,0.0,0.0,0.0,19.8,0,2.078707211641087,-1.4024819230017618,-2.4153257861051314,2075.0,-249.75,1513.7482046966145,-2.8150538152223668,-1.4592915946444818,-98.57722187370857,35.68915527338153,2.906360165142452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.5,36879.48872727273,2.259461481837884,1.3941822344727044,1.5998482916,32380.83087550804,0.8780173476635567,2.2000291316502625,1.4868087127640217,0.2481845662068731,0.03085368819707541
77,BTCUSDT,4h,bear,0.0,0.0,989.3199999999982,-99.08234261793743,3.328462553745343,1.0,16.2,1,16.2,0.43789822093504105,0.8802424505993335,67.1,0.40868459400069496,3.0039152466438424,1.2217806463179206,1.26572590289402,0.0260165649,0.0257376554,496991.8026960088,-0.003617,0.7,1.0,0.0,0.0,1,0.0,-99.53146867990823,11,227.66666666666666,0.6435205243814276,108249.9,104570.8,0.0165627095,3679.0999999999913,-96.58740015935547,-0.2822587467031099,0.5336631241336193,0.0,0.0,0.0,25.1,0,0.10315864146290823,1.184260541073233,2.5440720752254697,529.3000000000029,267.4699999999997,356.7096611157769,2.4955221496723934,0.628171777446113,-98.93995362976237,85.02291475710368,-8.796609469441393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.8,24981.13081818182,0.9051537012739823,0.8583589812673119,0.636464334,14291.759536157246,0.5721021854525251,1.192782356828139,0.3335323314606728,0.197517583781557,0.36458419528340197
78,BTCUSDT,4h,bull,0.0,0.0,953.2399999999994,-99.11129177065726,1.2669405143731807,1.0,20.1,1,20.1,0.29807602064758876,0.48957042544403284,66.5,0.9216744529480729,0.8840094237157269,-0.2636342097942588,2.5047318611987266,0.125578967,0.1129966397,504256.0452898918,0.000756,0.5,0.0,1.0,0.0,1,0.6,-100.05655220336492,11,-65.5666666666657,0.7394167996595794,108249.9,106313.1,0.0835516137,1936.7999999999884,-98.1943161233362,-0.11171683161590032,0.8561544816191693,0.0,0.0,0.0,16.9,0,0.41603903502162,-0.1998583871204881,-0.017431021625649783,317.6000000000058,-1.869999999999709,427.5978329900431,-0.5083049421524859,0.32512203768086395,-99.08257418365906,49.72715865651176,-4.764209589820091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.5,19071.478181818184,1.9214982489048278,1.7833826343059835,1.5101204084,7819.131319009264,0.4099908378608871,1.0441980688850088,0.3983643588349818,0.591834819333638,0.11008916001877327
